template_group_id,representative_text,unique_member_count,raw_member_count,member_fingerprints,current_type,source_summary,suggested_type,suggestion_reason,proposed_type,review_status,reviewer,review_note
tpl_8e7be615a41e,오늘 회식인데 너도 올래?,1,1,8e7be615a41ee7c1d9a183ff0966fa02be2f37d0cc15eac763fe0763f0eddfec,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_9051e19c4f68,"안녕, 너 이지클래식에서 앙코르 콘서트한다는 거 들었어?",1,1,9051e19c4f680760f3b01ee7588381052957eafe6b5d8769105f54fb8309bf69,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_90f9886f06fc,그럼 카이막도 아마 좋아할 것 같음ㅋㅋ.,1,1,90f9886f06fc64ce53782b64e743c284265937f5ee39a3163b9496c27688491f,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_91e21c583f16,태계일주는 태어난 김에 세계일주라는 예능 프로그램을 줄인 말임!,1,1,91e21c583f16abdc42ab8cf4a6c2cdd63c3b80e5f5a2d6d2b0ea765a8f3c2067,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_9264fbf80751,그야말로 불행 중 다행이네 ㅋㅋ. 농심하면 신라면이 가장 인기 있는데 신라면 가격은 내려 갔으려나?,1,1,9264fbf807518d64347a1a67035e471ffc3edb2eb2215c2d17b39ee5628f2e60,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_95266279b6cb,10월 21일에는 대구 덕호 문화 센터에서 솔로이스츠 콘서트부터 시작돼. 그리고 11월에는 재패니메이션 OST 콘서트도 있어.,1,1,95266279b6cb07b026952a8ef523d1897a141e4a36851ec4610b93afec3f3726,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_9549131fbaad,그 정도로 맛있어? 그럼 카이막 가격은 얼마 정도 해?,1,1,9549131fbaad3d165ffa4269912ab9ff988da0d74830956084cb21c43e9ecfad,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_956f6a3f1e97,[Web발신] 튜톡잉글리쉬: 환불 처리 도와드렸습니다.,1,1,956f6a3f1e97884c8ba70f0a41b6dc23cc8505b5d5a6c9fe8fbf50b55938194c,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_95717bed5eab,일요일 저녁에 한 주를 마무리하면서 보기에 딱이네.,1,1,95717bed5eabd63b3290b6aa75dc43f9e7a08431f602dc3cd46f6ebf4f7b9952,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_9a5486486b4b,"히사이시조의 영화음악부터 기쿠지로의 여름, 하나비, 키즈리턴 같은 드라마음악도 준비됐대.",1,1,9a5486486b4b7767a8fa979f7095affef720529ee4bc714f8975dc25f1c0d19d,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_9a7703198c84,지구에서 150만km가량 떨어진 곳에 있어 ㅎㅎ.,1,1,9a7703198c8425448ed96f03f9a7f30060a7c3d376eee64776e284a781bded93,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_9bdc1fc1cdde,"[Web발신] [신한은행,내부통지] OTP 이용으로 '스미싱예방서비스'가 해지되었습니다.",1,1,9bdc1fc1cddea6433ca07b8281d257d5a2f0067dbd2d39f09a39bafbda2bd4be,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,정상금융알림,APPROVED,pearseona,은행·금융기관 발신 계좌·서비스 알림
tpl_9dcd508385ea,카이막은 우유의 지방을 모아서 굳혀서 크림처럼 만든 일종의 유제품이야.,1,1,9dcd508385eaacc630f2dd8e009a2e7205d0b01c7d33adb2ac78e4ef69ae82d7,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_9fee15c3ca4c,"비밀번호 변경 [Web발신] [토스] 채*원님의 토스 계정 비밀번호가 바뀌었어요. 직접 바꾼 것이 아니거나, 금융 기관을 사칭한 곳에서 토스 가입을 권유 받았다면 토스 고객센터로 신고해 주세요. (02-1599-****, 24시간 운영) 2025-08-02 15:49",1,1,9fee15c3ca4caeae00867a6712fca417bcf361961c8075ca1aaa8f0fe15fa805,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,정상인증알림,APPROVED,pearseona,계정 보안 알림. 금융 알림이 아닌 인증 알림으로 분류
tpl_a06248a1548c,수원 영통에서 예산시장까지 85km밖에 안걸려. 안막히면 1시간 15분이면 가더라.,1,1,a06248a1548c8d7ccf0fdd6bb4d21fa461deaa4b5adce94f4ebf286b81f86698,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_a07e0d0ff802,맞아. 스트리트푸드파이터에서 백종원이 먹은 이후에 인기 많아졌지ㅋㅋ.,1,1,a07e0d0ff8028e1ba3d5394e7c5383a7091cd0e952eb20e649de091114f4e492,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_a42ce53ef991,[Web발신] 29**님의 이용권이 만료되었습니다. 재구매 후 이용해주세요. 감사합니다.,1,1,a42ce53ef9911c934837c4d27d52ba69aa885a996b0127ce3bf3dbe0dc7afdc1,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_a53bb59b4a73,너 오늘 뭐해? 시간 되면 밥이나 먹자,1,1,a53bb59b4a73dcf35e43a0d4f3236366054d4cf46591f64ca227d78b1d02ed73,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_a5ecc740dbdf,"[Web발신] [KB국민은행,내부통지] OTP 이용으로 '스미싱예방서비스'가 해지되었습니다.",1,1,a5ecc740dbdf8e6f9575082ed98a921b5d8e81b401816c7d0d6cc76c3e7d66db,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,정상금융알림,APPROVED,pearseona,은행·금융기관 발신 계좌·서비스 알림
tpl_a637a93dd231,9월 1일 오전 9시에 인터파크 티켓을 통해 예매가 시작돼. 놓치지 말고 예매해봐!,1,1,a637a93dd231083a60d007f9548bd01513a7bbb493b865d6b529a4d267367c11,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_a7fecec3955d,[국제발신] G-248*** - Google 인증 코드입니다. 타인과 공유하지 마세요.,1,1,a7fecec3955d55a85934f68d4184eec4933040aa80d8e9b9075653c307f7cbe6,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,정상인증알림,APPROVED,pearseona,인증번호·로그인 알림
tpl_a864eafe5606,다들 이번 주 주말에 뭐함?,1,1,a864eafe5606bb28e25161425f85622df771fa89d63cea3bfc1a9203ee8cded8,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_a877b904eafc,너 혼자 가는 거임? 수원에서 멀지 않은 거리면 예산 어때?,1,1,a877b904eafc181e79344e89b765f54d32c5855414f72d9aab7dc0481890bda5,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_aa0d866a7d01,맞아. 나도 요즘 이거 보면서 힐링 한다니까.,1,1,aa0d866a7d0183f97c3ec4889886fa15898bfcbae24279ea5d22578a7233ac85,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_aa1e827b72b6,난 집콕 하면서 카이막 만들어볼까 생각 중이야!,1,1,aa1e827b72b61a28ff1909e0a6bbd61ce081706b551fd8294b00dd4a1cb666a8,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_aa3767924ec2,"안녕하세요 링고룸입니다! [Web발신] 안녕하세요 고객님, 스트랩 구매해주신 링고룸입니다! 구매하신 스트랩 잘 받으셨을까요?♡ 다름이 아닌, [에이블리]에 '구매확정' 클릭을 요청드리고자 이렇게 연락드렸습니다ㅠ!! 시간편하실 때 꼭 한번 에이블리 마이페이지 들여가셔서 '구매확정' 버튼 클릭 한번 부탁드리겠습니다 :) 혹시나 스트랩에 문제가 있으실 경우 에이블리 문의하기로 언제든 편하게 문의 주세요!! 더운 여름 건강 유의하시고 시원한 하루 보내세요♥♥",1,1,aa3767924ec276839cc80113cc88cced1ead09cac5c54cf76298c9221358d2c8,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_ab4dae7f98b1,노놉. 키링을 가방에 다는 게 패션 아이템으로 꼽히고 있음ㅋㅋ.,1,1,ab4dae7f98b1c79bf34586c3a1200cc268fa53f8fb970f5f18fbe461d5eb1302,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_ab98406d8fce,그 맛 넘 궁금타 ㅎㅎ. 나도 가서 먹어봐야지. 혹시 포장할만한 것들도 팔아?,1,1,ab98406d8fcec61c853ccd8b1b530a0f9a8b82378f80683ec1b90431a5dd963a,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_aca082c34279,"외교부에 따르면, 몽골 전체 인구 340만명 중 10%나 유학이나 일자리 때문에 한국을 다녀왔다고 한대.",1,1,aca082c34279159be8fc706ef9a75f9b0c5542abeeed3f674f94108f708ade76,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_ad31612bdec4,나 갑자기 연차가 생겨서 놀러갈거야. 당일 여행 추천 부탁해!,1,1,ad31612bdec487bbbf9452dc6ee419924311ff7e937744d1827bcd66bcd652ed,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_ad942990feda,"[Web발신][LGU+]한국에 걸때 24원/초, 수신 22원/초, SMS 165원, MMS 550원, 문자수신무료",1,1,ad942990feda8771c64d278166c14493ea842449d6ba34a29f0bebaf65c68c98,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_ad9530e6816d,문앞에 안전하게 배달을 완료하였습니다 음식에문제있으시면바로연락바랍니다,1,1,ad9530e6816de3415f22b2ee6f6198f628a2d1a85123fa6e52c57401d623a8e7,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,정상택배배송안내,APPROVED,pearseona,배송 상태·수령 안내
tpl_ae20fd200d74,"응, 들었어! 이번에도 히사이시조 영화음악 콘서트를 열 거래.",1,1,ae20fd200d741e995f93141cfd6c1a9e67b5e0e9f930ce4de2825d7bccb57874,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_b0afd97d47a6,야 오늘 술 한잔 콜?,1,1,b0afd97d47a6a547a8923552ec53d10bfd502d56013ca524ce75765b03be4bd8,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_b26a3e3b2577,아 요즘 물가 오르는 게 장난 아니네...안 오른 게 없으니 정말 힘들구만 ㅠㅠ.,1,1,b26a3e3b2577a322b081d8a796b4acdd45bc7aeec2308fb4b5d8c6a6b210c5bb,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_b3eb96bd1108,카이막이 뭐임? 처음 들어보는데 먹는 거야?,1,1,b3eb96bd11080afe81f9be6801820cd487abd4332cb8ee085f678963d7dd080f,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_b43e88b94d86,나도 같이가자! 피켓팅을 뚫고 한 번 가보자고!,1,1,b43e88b94d86e1f23dc84b139eea1382356a9bc825039efff1ecf05495a255a5,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_b55a70305077,그 정도야? 그럼 태계일주는 언제 방송해?,1,1,b55a703050774022d1a59436fc7b416b2739519ff4fa9b430d4993d6b55596b3,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_b69b277ba381,"팔도는 일품해물라면과 왕뚜껑 봉지면, 남자라면 등 11개의 제품의 가격을 5.1% 낮췄어. 하지만 아쉽게도 팔도의 대표작이라 할 수 있는 팔도비빔면과 왕뚜껑 컵라면은 여기에 포함되지 않았지.",1,1,b69b277ba38103d07215834dea7fe4c4dc22b263ff19287acefaed9251910ff9,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_b90debee503c,그렇구나 ㅋㅋ. 이거 어디서 개발한 망원경이야?,1,1,b90debee503c6ca3751e2f30e22e6545cd2809fd8eb4c110972481e0032b1198,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_b93feee0fa35,"[Web발신] [우리은행] 개인뱅킹 서비스 신규 가입 안내 [윤*우]님, 우리은행 개인뱅킹 서비스에 가입해 주셔서 감사합니다. 언제 어디서나 편리하게 인터넷뱅킹과 스마트폰뱅킹을 이용해 보세요. ▶ 하나원큐 바로가기 : https://www.gov.kr/FatsRz ※ 본인이 가입하지 않은 경우, 우리은행 고객센터(1**9-1111)로 연락해주시기 바랍니다.",1,1,b93feee0fa35ab4e4d59776d615c8c46daf29cef2db518610430433e2dbe07e7,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,정상금융알림,APPROVED,pearseona,은행·금융기관 발신 계좌·서비스 알림
tpl_ba268612dae4,당근이지. 내가 방금 전에 이강인 선수가 이번 아시안게임 축구 대표팀에 합류한다는 소식 뉴스에서 보고 왔엉.,1,1,ba268612dae4cff637f6a92ef7c0eacec6d0c43a1d9025319a0c25271800365a,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_bacf00ec8cdc,경기가 안 좋아지면서 가볍게 기분 전환을 할 수 있는 아이템이거든. 그래서 키링 구매를 작은 사치라고도 함ㅋㅋ.,1,1,bacf00ec8cdc3f7d63ab95a58dc5fcd45fa6e2505a225a870f52ba9875c4dc74,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_bc41b16c60ee,"[Web발신] LA,샌프란시스코,시애틀,워싱턴DC,라스베가스,호놀룰루 등 미국 내 주요 도시 총기범죄,차량털이,노숙자 범죄발생-야간도보 이동자제,주변 경계 당부",1,1,bc41b16c60ee1208a19a18427f538a175d2da534e0e5844d44dab3804285fb6a,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,정상공공기관알림,APPROVED,pearseona,공공기관 발신 안내
tpl_bc78fe06f893,난 요즘 야근 시즌이라서 못 가고 있음ㅠㅠ.,1,1,bc78fe06f89375357c6ff9a30af31a4ad18a46f008c68cf9f7d2d283d5444a88,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_bce074432ea3,"약관 개정 안내 [Web발신] 페이북 머니 이용약관 개정일 5/28일 *추상적, 포괄적인 계약해지 조항 삭제 *고객에게 불리한 관할 조항시정 *정보 접근성 채널 확대등 아래 버튼 확인",1,1,bce074432ea37f4b3a0bfd41ca2dbd8a671dc1e27a28a19ae6594c31b2af8d44,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,정상금융알림,APPROVED,pearseona,은행·금융기관 발신 계좌·서비스 알림
tpl_bd4e89ccd436,신기하다 ㅎㅎ. 아무튼 제임스 웹 우주망원경을 통해서 우주에 대해 좀 더 자세히 이해해 볼 수 있는 거네.,1,1,bd4e89ccd4369fdfd96e9107c0dc3b5f4686cad7b71bd04b70fc0e4427aafac1,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_be188d78000b,아냐ㅋㅋ. 그냥 요즘 유행 중이라고 생각하면 돼ㅋㅋ.,1,1,be188d78000b74332576edab22e644efaabbcc53f6fdfa682db844fd2f2c868e,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_bf441f2256a1,나는 친구들이랑 영화 보러 가려고ㅋㅋ.,1,1,bf441f2256a139b25ae45c3191c7c8104c8bf93415153aa2da91b9800b88bcc3,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_c1815dc3d94d,이욜 ㅎㅎ. 그럼 제임스 웹 우주망원경이 우주에서 주로 하는 임무는 뭐야?,1,1,c1815dc3d94d6cef446b868eb215dbbad095704e7ac9af4d852b0e1a32ee36d4,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_c2c90aec6b86,안녕하세요 이용해주셔서 감사합니다~ 1층 주출입구 자동문은 아래 시간 외에는 잠가서 외부인 출입을 차단합니다 외부인에게 비밀번호가 노출되지 않도록 협조부탁드립니다 ~^^ 개방시간:  오전 9시~저녁 8시 잠겼을 경우 다음 방법으로 열어주세요 <우측 상단의 불빛 LOCK을 누른다음 비번  7575#을 누른다> -뉴A+독서실.리빙텔-,1,1,c2c90aec6b8691fa77c0cd637c92c75fc4023ce987e471fbded32df5a8e1dcd4,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_c2cfdee4aca9,"회원님 새마을금고가 대리인 배*신님께 배송되었습니다. 배송만족도 평가시 5점 부탁드립니다. 문의,불편접수 02-***-***",1,1,c2cfdee4aca9f5222c5fea8cd933dd08fa4033d474d81a662e3c4d9c6d3e1a10,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,정상택배배송안내,APPROVED,pearseona,카드 실물 배송 안내. 금융 알림이 아닌 배송 안내로 분류
tpl_c3fac17c5414,한국인 여행객들 사이에서 울란바토르를 몽탄신도시라 부른대.,1,1,c3fac17c54146e6a0b7f40222a81398419741ad47a2278d3510fd67e5605191d,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_c452cc059cd8,[Web발신] [위에트 혜화점] 혜화 14:30 1일(2024년 12월 08일) 예약 완료 **241*****65946,1,1,c452cc059cd868f8971aae413710acde6b4c8177767bb8496694174d800d8d02,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_c52eff610ce2,오 나사 혼자서 개발한 줄 알았어 ㅋㅋ. 어떤 걸 목적으로 만들었음?,1,1,c52eff610ce203feff56c56602d8631d39f6ed37ca6fa51ea8a59713b228950e,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_c54dfa3b24a4,그럼 금요일은 그시간대말고 다른가능한시간대없나요 고객님없는시간대라서요,1,1,c54dfa3b24a493b38a0758d1e2081e0113661d38f18c2a361e86c4cc908e708d,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_c734846e5546,6월 11일 일요일에 첫 방송을 해서 매주 일요일마다 해.,1,1,c734846e5546b5b3a25550d096f90e789f7ed2839257ae785d22efbc485eae8c,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_c7c82e86da5b,축하해! 오늘 저녁 한턱 쏴라ㅋㅋ,1,1,c7c82e86da5b0f6e3c05168160860a320ed27896d58823c0a18ca017fd8c3d9d,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_c83627184395,오... 근데 키링을 구매해서 어디다 쓴담..? 어른이 왜 키링을 사는거지ㅋㅋ? 단순 수집용인가?,1,1,c836271843951f99322b89fbec45ad5d727ef2ada3379025b62cbcfb3f4d614a,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_c897d8bda0bd,유명한 디저트인가 보네! 그럼 카이막이 구체적으로 어떤 디저트임?,1,1,c897d8bda0bdfc4b307c436f24d2d6ae846dcc069e88b9c82638e833325c5dd9,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_c92d09113954,대구 덕호 문화 센터에서 솔로이스츠 콘서트는 뭐하는 거야?,1,1,c92d09113954a46ddae4637ee2e6f3880e73253b44f87eaa895b1d0ed4908a3e,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_c93f5a36821c,흠...조금 아쉽긴 하지만 어쨌든 가격 인하는 했으니까...오뚜기도 역시 가격 인하 대열에 동참했으려나?,1,1,c93f5a36821c5c2b8da55869897655034cdcf78c17cb2d7a4a935933f67214a3,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_ca2cc85429e4,재패니메이션 OST 콘서트는 10월 28일에 티켓링크를 통해 2차 티켓이 추가로 오픈돼!,1,1,ca2cc85429e4f60699f865d1d80b5c708f28279ee57bb2a21303dad7d10bfa37,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_ce40e5bed2be,그래? 어떤 인적 교류를 말하는 거야?,1,1,ce40e5bed2be31fba6fb7e7513151e28f23bb6e0ca951b9844d4e5247c25c083,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_cef2488688bd,"그건 아니야. 삼양은 삼양라면 5입 멀티 제품 가격을 4% 내렸고 짜자로니 4입 멀티 제품을 5%, 열무비빔면 4입 멀티 제품은 15%나 인하했지 ㄷㄷ.",1,1,cef2488688bdd01e8fb5b577f6d93e1c85c2f936f2ed6afeaccfb847fe016aa2,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_cf796f4eea0f,카이막을 모른다고? 요즘 핫한 튀르키예 전통 디저트잖아!,1,1,cf796f4eea0ff277c62bcce5e8ba36d3248f939616a5337eb01c651a9854ce36,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_cfca46486c6a,홀리몰리 과카몰리! 진짜 멀리 떨어져 있다 ㅋㅋ. 허블 망원경보다는 기술적으로 어떤 면이 좋음?,1,1,cfca46486c6a987552b9660e08f053a59082144d93d29e50375917b7f633c3d9,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_d31bc0c92f35,레드벨벳 조이랑 블랙핑크 제니도 키링을 가방에 달았었음ㅋㅋ.,1,1,d31bc0c92f3584a6608cfab969a655783fbff3b0cfc232d8b261fbce06872195,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_d372e8000a42,에듀스터디카페 입니다~ 죄송하지만 전화 좀 부탁드립니다 ~~,1,1,d372e8000a42cd9af3d4c8f7ca31d411745f064821a94546a9c2ef9c33ad27ae,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_d4b4642e7be2,가보고 싶긴했는데 이번기회에 가봐야겠다. 수원에서 얼마나 걸려?,1,1,d4b4642e7be22cf03a76281f286b38811b614281340be7aa09d5e7940a2dc8d0,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_d50d52b1aad0,이지클래식에서 기획하는 콘서트들은 정말 특색 있어 보여. 이번엔 꼭 가봐야겠다.,1,1,d50d52b1aad042375f71df48993c969828676cdeaaf64ca4618b8f8e7baec471,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_d6d43dd93959,나는 이번에 휴가 받아서 놀러 가려고 하는데 마땅한 곳이 없네.,1,1,d6d43dd93959653d1fc82f4d2010f2e2da57f1c6270e2924d207132fc31bc362,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_d92542bd2bbb,회의가 3시로 변경됐어. 도착하면 010-1234-5678로 연락 줘.,1,1,d92542bd2bbbea6ffe1633fcbb33b7e10a6d0c8254a026297dccb826181bbc4a,일상대화,synthetic_hard_negative_v2,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_d9c7443406c0,[Web발신] 이*은님의 장려금 신청이 접수되었으며 처리결과는 8월 말에 알려드리겠습니다.,1,1,d9c7443406c09a14c47d147548e4adec2eacc9b756654b9362db7e0ea2e9bef6,기타정상,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,정상공공기관알림,APPROVED,pearseona,공공기관 발신 안내
tpl_dba17dad8343,키링을 가방에 달고 다니는 연예인 있음ㅋㅋ? 이런 유행에 연예인이 안 했을리 없자나.,1,1,dba17dad83434ad598b373393296622135207f477012436be4ff1262f58c6429,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_dc54db46b6aa,너 몽탄신도시라고 들어봤어?ㅋㅋ 나는 처음에 뭔 말인지 몰랐거든.,1,1,dc54db46b6aaee174c4010a54d14d160df29dae43373528c18d19f0636d7aefc,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_de2534ab6d41,태계일주? 그게 뭐야? 난 처음 들어보는데 설명 좀 해줘.,1,1,de2534ab6d414373b600e9742788c1895cb739a33b58500e0c2f04fbc4e13f5d,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
tpl_de61b396dddf,"아시안게임은 국제축구연맹, 그러니까 FIFA 공식 일정에 따른 대회가 아니라 차출 의무가 없댕.",1,1,de61b396dddf9a3fb3ae3230dc1082f7d1032de9fbcb4d5c05d5505d07465d76,일상대화,original,기타정상,명확한 단일 유형을 자동 제안할 수 없음,일상대화,APPROVED,pearseona,개인 간 대화
