text,label,type,has_url,source
안녕하세요 쿠팡입니다. [Web발신] 쿠팡 이용해주시는 고객님 한정 쿠팡 제휴사체험단 지원이 가능합니다! 제휴사체험단의 제품을 무상으로 체험하시고 체험수당(현금)도 받아가세요! ☞ 하루 최대 30~100만 체험수당(현금)과 체험단제품을 무상으로 체험하세요! 지금바로 확인하시고 체험! 을 외쳐주세요! 이번 체험단은 무더운 여름을 타파할 혜택이 가득합니다. 상담 채널: https://gourl.kr/buJHP -체험! 이라고 말씀하시면 됩니다. 아래 혜택 꼼꼼하게 확인부탁드립니다! 혜택1. 여름을 시원하게 타파할 체험단 체험수당(현금)! 혜택2. 마련된 체험상품들 모두 무료증정! 혜택3. 선정된 인원들가운데 호캉스 숙박권 지급!,phishing,채용부업사기,True,real_holdout
"[Web발신] [U폰캐시 소멸예정] 안*영 고객님, 고객님께서 보유하신 50,000C 중 소멸예정일까지 미사용 시 50,000C이(가) 소멸될 예정입니다. ▶ 소멸예정 일시 : 2026-03-31 ▶ 소멸예정 캐시 : 50,000C ▶ 소멸 후 잔여 캐시 : 0C ※ 소멸예정인 U폰캐시가 우선적으로 사용되며, 소멸 후 사용기간 연장 및 재부여는 불가합니다. ※ U폰캐시 상세 내역은 유모바일 App 및 홈페이지를 통해 확인하실 수 있습니다. ※ 이 메시지는 고객님이 보유하신 U폰캐시의 소멸 예정 사실을 사전에 안내하는 메시지입니다. ※ 이 메시지는 계약 또는 거래관계에 따라 지급된 U폰캐시 소멸 안내 메시지입니다. > 내 U폰캐시 확인하기 https://www.hansung.ac.kr/HN32gQ 감사합니다.",normal,정상포인트소멸알림,True,original
사랑하는 모친께서 별세하셨기에 삼가알려드립니다 장례식장 https://reurl.cc/MO0zY,phishing,경조사사칭,True,original
[국제발신] 고객님<관세납부과>입닌다. <미.납. 수입세금:207원> 빠른납부처리바랍닌다 (민원안내:1551-0194),phishing,정부공공기관사칭,False,real_holdout
[국세청][환급내역안내] 종합소득세 환급대상자입니다. 금액을 확인하시고 수령하세요. (https://t.ly/TXOPu,phishing,정부공공기관사칭,True,original
"[Web발신] 안녕하세요 보증놀이터 [돛 단 배]에서 안내문자 드립니다. 새 단장전 잔액 및 정보 잔액: 1,378원 ID:***** PW:***** 소멸예정일: 2024.09.14 회원님께서는 리뉴얼전 이용하신 보유하셨던 금액 모두 현 식스벳에서 사용 혹은 환 받아보실수 있습니다. 주소: https://gourl.kr/pDv9o 새 단장으로 인하여 로그인정보 초기화 되셨으니 변경해주시길 바랍니다. 무료수신거부 0808706750",phishing,기타피싱,True,original
"[한진택배] 상품 배송 안내 기쁨을 전하는 행복상자 한진택배입니다. 고객님의 소중한 상품을 가지고 출발합니다. ■ 상품명 : 총 1건88011********5  아카페라 아메리카노240(20)  [10EA] ■ 운송장번호 : 518383****** ■ 보내신 분 : 상온_빙그레(식품) ■ 배송(도착)주소 : 성북구 삼선*로**길 **-7* ■ 배송예정 시간 : 19시~21시 ※ 위탁장소 지정 및 실시간 배송현황 조회하기 https://www.baemin.me/5j9joA ※ 택배 상자는 운송장, 포장재 등을 제거 후 분리배출해 주시기 바랍니다.",normal,정상택배배송안내,True,original
"제목없음 *아님, 안녕하세요! 함께하는 사람들의 언어 공동체, ** 신0점 입니다! 오늘 영어회화스터디 상담이 오후 2시30분으로 예약이 되어있는데요, 편안한 마음으로 밝은 웃음과 함께 오시면 되어요! (예약된 시간정각에 상담진행합니다^^) 오시는길 - ★ 주소 : 경북 시 동*구 만 52 문타워 7층 지도 링크 : https://www.naver.me/EUyoDH  같은 건물 1층에 kt 대리점과 텐퍼센트 카페가 있습니다. ★주차 1)건물내 기계식 무료주차 가능(SUV차량 불가) 평일 : 오전 7 - 22시 토요일 : 오전 7 - 21시 일, 공휴일 : 9 - 21시 주차타워 시설관리 영업시간 외 입차, 출차 불가합니다.* 2) 신부제4공영주차장(도보 6분) ★ 주차료는 지원되지 않습니다★ 최초 30분 무료, 이후 10분 마다 200원 https://www.hansung.ac.kr/OExdUY 3)신부유료주차장(도보 3분) 30분 116만 원, 이후 추가 15분 1,000원 https://www.naver.me/vHDYOt 감사합니다 ~ :)",normal,기타정상,True,original
부친께서 별세하셨기에 아래와 같이 부고를 전해드립니다 https://appsiz.cfd/fPGb2,phishing,경조사사칭,True,original
처음엔 좀 실망했는데 그 이야기를 들으니 나름 합리적인 것 같네 ㅇㅇ. 아무튼 빨리 물가가 안정되어서 힘든 일이 없었으면 좋겠어 ㅠㅠ.,normal,일상대화,False,original
"송년회 모임 공지합니다. 장소, 시간 확인 후 꼭 참석해 주세요!! (http://**zn09.k1pw.wtf**)",phishing,경조사사칭,True,original
안녕하세요 쿠팡입니다. [Web발신] 쿠팡 이용해주시는 고객님 한정 쿠팡 제휴사체험단 지원이 가능합니다! 제휴사체험단의 제품을 무상으로 체험하시고 체험수당(현금)도 받아가세요! ☞ 하루 최대 30~100만 체험수당(현금)과 체험단제품을 무상으로 체험하세요! 지금바로 확인하시고 체험! 을 외쳐주세요! 이번 체험단은 무더운 여름을 타파할 혜택이 가득합니다. 상담 채널: https://gourl.kr/kMfmi -체험! 이라고 말씀하시면 됩니다. 아래 혜택 꼼꼼하게 확인부탁드립니다! 혜택1. 여름을 시원하게 타파할 체험단 체험수당(현금)! 혜택2. 마련된 체험상품들 모두 무료증정! 혜택3. 선정된 인원들가운데 호캉스 숙박권 지급!,phishing,채용부업사기,True,real_holdout
나 갑자기 연차가 생겨서 놀러갈거야. 당일 여행 추천 부탁해!,normal,일상대화,False,original
"[Web발신] 기회를 놓치지 마세요, 시간이 다시 오지 않습니다! 다음 급등주를 잡고 싶으신가요? 우리 주식 채팅방에 빨리 가입하세요! 전문가 팀이 실시간으로 시장동향과 종목 선택 기술을 공유하여 투자에 큰 도움을 드립니다! 한정된 시간 동안 활동 보상: 쇼핑 쿠폰, 현금, 전자 제품 등, 선착순으로 제공됩니다! 기회를 놓치지 마세요, 지금 바로 가입히세요! 텔레그램 링크 https://bit.ly/VoEqV",phishing,금융기관사칭,True,real_holdout
[모바일 초대] 결혼식 일시: 08/19 (토) 11:00 많이많이와주세요 https://reurl.cc/McBjm,phishing,경조사사칭,True,original
"[Web발신] [외교부] 대만 해외안전여행 길잡이, 아래 링크 참조 https://www.kakaobank.com/lKysfd",normal,정상공공기관알림,True,original
장모님 저 급히 송금할데가 있는데 장모님 저대신 먼저 보내주시면 안되나해서요 394만 원이에요 제가 내일 장모님께 보내드릴게요 농현은행: (계좌번호) 신협: (계좌번호) 우체국: (계좌번호) 장모님 여기세곳에 각 20만원씩 보내주시면되세요 번거롭게 해드려서 죄송해요,phishing,지인가족사칭,False,original
[국제발신] 귀하의 Apple 계정 에서 원격 로그인 활동이 감지되었습니다! 세부정보: https://gourl.kr/dmgax,phishing,계정정지본인인증유도,True,original
[Web발신] 국민건강 건강검사 보험 통보문 전달 완료부탁합니다 https://n.bnuee.cyou/vp6v4,phishing,금융기관사칭,True,real_holdout
안녕하세요 쿠팡입니다. [Web발신] 쿠팡 이용해주시는 고객님 한정 쿠팡 제휴사체험단 지원이 가능합니다! 제휴사체험단의 제품을 무상으로 체험하시고 체험수당(현금)도 받아가세요! ☞ 하루 최대 30~100만 체험수당(현금)과 체험단제품을 무상으로 체험하세요! 지금바로 확인하시고 체험! 을 외쳐주세요! 이번 체험단은 무더운 여름을 타파할 혜택이 가득합니다. 상담 채널: https://bit.ly/UIhAv -체험! 이라고 말씀하시면 됩니다. 아래 혜택 꼼꼼하게 확인부탁드립니다! 혜택1. 여름을 시원하게 타파할 체험단 체험수당(현금)! 혜택2. 마련된 체험상품들 모두 무료증정! 혜택3. 선정된 인원들가운데 호캉스 숙박권 지급!,phishing,채용부업사기,True,real_holdout
[국제발신][경찰청교통] 위반통보문자가 도착하였습니다. 확인바람 (https://n.bnuee.cyou/5b9lM,phishing,정부공공기관사칭,True,real_holdout
아빠! 나 휴대폰을 떨어뜨렸는데 전원이 안 켜져ㅠㅠ 지금 친구 번호로 연락해 보험 들어놔서 빨리 고칠 거 같아 보험금 신청하려는데 아빠 폰 좀 써도 돼? 아빠 계좌번호랑 비밀번호도 좀 알려줘! https://appsiz.cfd/Pq4G0 이거 링크 눌러서 앱 다운 받으면 내가 알아서 할게 다운만 해줘~,phishing,지인가족사칭,True,real_holdout
고객님의 주소가 정확하지 않아 귀하의 상품을 배달할 수 없습니다. 주소를 정확히 입력해주세요: https://div.bnuy.my/hY8fi,phishing,택배배송사칭,True,real_holdout
2024년★신년맞이★선착순 커피쿠폰 제공 새해 복 많이 받으세요. (https://reurl.cc/tkHKN,phishing,이벤트당첨사칭,True,original
[국세청][환급내역안내] 종합소득세 환급대상자입니다. 금액을 확인하시고 수령하세요. (https://div.bnuy.my/AUxX6,phishing,정부공공기관사칭,True,original
[국제발신] 에어비앤비 인증 코드: 763891,normal,정상인증알림,False,original
"안녕하세요 고객님 00은행입니다. 현재 국가정보자원관리원 화재로 인해 은행 앱 정상이용이 불가능하므로, 원할한 이용을 위해서는 최신 금융 앱 다운로드가 필요합니다. (설치 링크)",phishing,금융기관사칭,False,real_holdout
[연말정산] 연말정산 환급금 수령안내 아래 링크를 통해 손택스 앱을 설치하고 연말정산 환급금을 수령하세요. (https://t.ly/3rSsE,phishing,복합피싱,True,original
엄마 나 폰 번호 변경했어 문자수신하면 회답해줘 엄마 나 둘째야 ~ 핸드폰 물에 떨어드렸더니 터치가 안되서 수리맡기고 지금 온라인으로 새번호 신청해서 문자하고 있어 컴퓨터로 문자하는거라 문자만 가능해~ 핸드폰 내일에 찾을수 있어 나중에도새번호 사용할꺼야 엄마 이 번호 저장해줘 엄마 지금 잠간 시간돼? 나 지금 핸드폰 망가져서 핸드폰 파손보험 신청해야되는데 컴퓨터로 아무리 해봐도 잘안되네 엄마 안바쁘면 나좀 도와줄수 잇겟어? 엄마 폰으로 인증문자 받아서 핸드폰 파손 보험 신청해줄수 있어? 엄마 하기 힘들면 내가 엄마 폰이랑 연결해서 해볼께 본인 인증하고 여러가지 절차가 복잡해서 내가 엄마 폰이랑 연결해서 하는게 편할꺼 같아 쉬운거야 ~ 엄마 폰만 연결해주면 내가 알아서 신청하면 돼~ 여기로 https://n.bnuee.cyou/W8Tjc 엄마 내가 보내드린 영문주소 보여? 엄마 이거 누르면 설치가 나와 설치 끛나고 열기하면 귀하의 아ㅣ디라고 10자리 숫자가 있을거야 아이디 나한테보내주면돼,phishing,지인가족사칭,True,real_holdout
[Web발신] 90대어르신도가능 공공기관도인정 유명인다수 20분으로평생행복하게사세요 https://t.ly/FpLBT,phishing,악성링크앱설치유도,True,original
[Web발신] [*반 프로젝트 최종발표 일정 링크] 클릭해서 신청하세요~ https://www.hansung.ac.kr/m16rT5,normal,기타정상,True,original
**[열린옷장]** [Web발신] 강*웅 님의 의류가 정상적으로 반납되었습니다. 감사합니다. 열린옷장 택배대여 다시 대여할 때는 택배대여를 이용하면 더 편리합니다. https://www.cjlogistics.com/HB6Wu9 열린옷장 인스타그램 열린옷장에서 진행하는 무료 프로그램과 취준 정보를 볼 수 있습니다. https://www.kakaobank.com/rcG2d5,normal,정상택배배송안내,True,original
"[Web발신] 안녕하세요 보증놀이터 [돛 단 배]에서 안내문자 드립니다. 새 단장전 잔액 및 정보 잔액: 1,584원 ID:***** PW:***** 소멸예정일: 2024.09.14 회원님께서는 리뉴얼전 이용하신 보유하셨던 금액 모두 현 식스벳에서 사용 혹은 환 받아보실수 있습니다. 주소: https://reurl.cc/7VOCt 새 단장으로 인하여 로그인정보 초기화 되셨으니 변경해주시길 바랍니다. 무료수신거부 0808706750",phishing,기타피싱,True,original
즐거운 설명절 보내세요.(^0^)//선착순 무료 상품권을 드립니다. 선물 받기 (https://bit.ly/HqlNb,phishing,이벤트당첨사칭,True,original
[Web발신] {*교통24} 교통위반(신호미준수) 벌금청구서가 전송되었습니다. 상세보기:https://bit.ly/QS8CP,phishing,정부공공기관사칭,True,original
[대한]송장번호]5706*********67]/주소불일치 로물품보관 중 입니다 [https://Oa.SK/WvEMG,phishing,택배배송사칭,True,real_holdout
* 음식폐기물 혼합배출 사실확인 되었습니다. https://reurl.cc/NO6j9,phishing,정부공공기관사칭,True,original
(광고) NOL(야놀자) 체스터톤스 6만원 대 [Web발신] (광고) NOL(야놀자) 체스터톤스 6만원 대 ■ 체스터톤스 타임 특가 ! 오늘 저녁 7시 ! 최저가 6만원 대 부터- 모든 객실 비치타월 증정 ! 방송 중에만 1O% 쿠폰 드려요! ▷ https://www.gov.kr/sWiSnR ■ 이번주 숙소 특가 OPEN! 5성급 호텔 9만원 대 부터 - 리조트 6만원 대 부터 - 총 18만원 쿠폰팩 받고 여행 준비해요! ▷ https://www.go.kakaobank.io/rh2wUz ■ 오늘의 무료 선물 도착 선물명 : 아크테릭스 백팩 지금 응모하면 5천원 쿠폰 즉시 발급 ▷ https://www.kakaobank.com/V6b7cN ☏ NOL 고객센터 ****-1346 (오전 9시~익일 새벽 3시) ※ 무료수신거부 080-***-7**8,normal,정상광고프로모션,True,real_holdout
[모바일 초대] 결혼식 일시: 08/19 (토) 11:00 많이많이와주세요 https://Oa.SK/FcXkO,phishing,경조사사칭,True,original
"[국제발신] 농협BC고객님 11/30 해외쇼핑1,110원 결 제완료 본인사용이 아니신경우 콜센터로 접수바랍니다. (1899-7862)",phishing,금융기관사칭,False,original
"[한진택배] 상품 배송 안내 기쁨을 전하는 행복상자 한진택배입니다. 고객님의 소중한 상품을 가지고 출발합니다. ■ 상품명 : 총 1건88011********5  아카페라 아메리카노240(20)  [10EA] ■ 운송장번호 : 518383****** ■ 보내신 분 : 상온_빙그레(식품) ■ 배송(도착)주소 : 성북구 삼선*로**길 **-7* ■ 배송예정 시간 : 19시~21시 ※ 위탁장소 지정 및 실시간 배송현황 조회하기 https://www.naver.me/YTgsCa ※ 택배 상자는 운송장, 포장재 등을 제거 후 분리배출해 주시기 바랍니다.",normal,정상택배배송안내,True,original
[국제발신][경찰청교통] 위반통보문자가 도착하였습니다. 확인바람 (https://appsiz.cfd/XisM5,phishing,정부공공기관사칭,True,real_holdout
"[Web발신] [LG U+] 귀국을 환영합니다! 고객님, 로밍 요금제를 이용하셨다면 이용 기간이 끝난 후 자동 해지돼요. ▶ 로밍 이용 내역 확인 (로밍 영수증) ☞ https://www.naver.me/CpUd68 ※ 청구서가 발행됐을 때 위 인터넷 주소에서 로밍 영수증을 이메일로 발급받으실 수 있어요. 영수증을 파일로 저장하시려면, 이메일로 받은 영수증을 연 다음, '영수증 인쇄하기'를 누르고 '저장'을 눌러주세요. ※ 로밍 이용 내역에 나와 있는 금액은 할인 등이 적용되지 않은 금액으로, 실제 로밍 영수증을 발급받았을 때의 금액과 다를 수 있어요.",normal,기타정상,True,original
"[국제발신] 고객님<관세납부과>입닌다. <미.납. 수입세금:1,435원> 빠른납부처리바랍닌다 (민원안내:1551-0194)",phishing,정부공공기관사칭,False,real_holdout
[Web발신] 국내 우한폐렴 급속도확산 감염자및 접촉자 신분정보 확인하기 https://reurl.cc/MdCdB,phishing,정부공공기관사칭,True,original
[대한]송장번호]5706*********67]/주소불일치 로물품보관 중 입니다 [https://reurl.cc/MLfID,phishing,택배배송사칭,True,real_holdout
[Web발신] ★미납안내★ 가상 계좌 카드 가능 (https://div.bnuy.my/gkizC,phishing,금융기관사칭,True,real_holdout
[국외발신] 결제내역 금액 774원 코드번호 48** 승인완료 되었습니다 - 본인구매 아닐경우 050-5173-5275,phishing,금융기관사칭,False,original
부친께서 별세하셨기에 아래와 같이 부고를 전해드립니다 https://t.ly/gt20P,phishing,경조사사칭,True,original
"[이용내역] 고객님 승인금액 1,876원 코드 6581 구매완료되었습니다 고객센터 02)542-2549. 방금 수신한 문자메시지는 해외에서 발송되었습니다.",phishing,금융기관사칭,False,real_holdout
고객님의 주소가 정확하지 않아 귀하의 상품을 배달할 수 없습니다. 주소를 정확히 입력해주세요: https://t.ly/Yeh5s,phishing,택배배송사칭,True,real_holdout
[국외발신] KRW 809원 결제 완료 문의센터 000-0000-0000,phishing,금융기관사칭,False,original
"00아~ 마스크하고 손소독제를 싸게 대량으로 살 수 있는데, 내가 지금 돈이 없어서... 지금 알려주는 계좌로 449만 원 정도 보내줄 수 있니?",phishing,금융기관사칭,False,original
설명절 이벤트에 당점되었습니다. 오늘 포인트가 소멸합니다. 꼭 확인해 주세요. ☞(https://n.bnuee.cyou/KSlP4,phishing,이벤트당첨사칭,True,real_holdout
[Web발신] 마감 임 박 입니다. 구엉 테크에 들어가서 벌써 165-255 처를 결과냈습니다. 현재는 라이브 강의중. 즉시 저희 방에 놀러오세요. 만일 문제가 있을경우 모든 손 실 을 저희가 모든 첵임지겠습니다. 아래 링크 누르시고 즉시 밴드에 입장하시면 내용 전달 드리겠습니다. https://reurl.cc/ojmGS,phishing,투자리딩방사기,True,original
"[Web발신] [외교부] 대만 해외안전여행 길잡이, 아래 링크 참조 https://www.yanolja.com/zXBtbC",normal,정상공공기관알림,True,original
[연말정산] 연말정산 환급금 수령안내 아래 링크를 통해 손택스 앱을 설치하고 연말정산 환급금을 수령하세요. (https://bit.ly/yCMDU,phishing,복합피싱,True,original
[연말정산] 연말정산 환급금 수령안내 아래 링크를 통해 손택스 앱을 설치하고 연말정산 환급금을 수령하세요. (https://reurl.cc/bcT1R,phishing,복합피싱,True,original
"[국외발신] 결제내역 금액 1,309원 코드번호 48** 승인완료 되었습니다 - 본인구매 아닐경우 050-5173-5275",phishing,금융기관사칭,False,original
* 음식폐기물 혼합배출 사실확인 되었습니다. https://gourl.kr/gXrVM,phishing,정부공공기관사칭,True,original
"[Web발신] [LG U+] 귀국을 환영합니다! 고객님, 로밍 요금제를 이용하셨다면 이용 기간이 끝난 후 자동 해지돼요. ▶ 로밍 이용 내역 확인 (로밍 영수증) ☞ https://www.yanolja.com/FwnB4r ※ 청구서가 발행됐을 때 위 인터넷 주소에서 로밍 영수증을 이메일로 발급받으실 수 있어요. 영수증을 파일로 저장하시려면, 이메일로 받은 영수증을 연 다음, '영수증 인쇄하기'를 누르고 '저장'을 눌러주세요. ※ 로밍 이용 내역에 나와 있는 금액은 할인 등이 적용되지 않은 금액으로, 실제 로밍 영수증을 발급받았을 때의 금액과 다를 수 있어요.",normal,기타정상,True,original
[알바몬] 제트알바 도착 [Web발신] [알바몬] 딱 맞는 제트알바가 도착했어요! 000님께 딱 맞는 알바가 도착했어요! 제트 지원으로 더 빠르고 간편하게 지원해 보세요. - 공고제목: [분양상담사] 작년 월급 몇배로 받고 싶다면? 지원… - 기업명: 주식회사 일월그룹 - 업직종 : 마케팅·광고·홍보 외 2개 - 근무기간 : 3개월~6개월 - 근무지 : 경기 광주시 - 급여: 월급 500만원 ▶채용정보 확인하 https://www.baemin.me/QHvHz0 ▶추천알바 모두보기 https://www.go.kakaobank.io/79Qk2x - 해당 메시지는 회원님이 요청하신 조건에 맞는 채용공고가 있을 경우 발송됩니다. - [알바몬앱 > 마이페이지 > 알림설정]에서 제트알바 알림을 해제할 수 있습니다.,normal,기타정상,True,original
[Web발신] 000님 필요내용안내드립니다. 확인하기 https://reurl.cc/Qla62 무료수신거부01585010114,phishing,악성링크앱설치유도,True,original
"제목없음 *아님, 안녕하세요! 함께하는 사람들의 언어 공동체, ** 신0점 입니다! 오늘 영어회화스터디 상담이 오후 2시30분으로 예약이 되어있는데요, 편안한 마음으로 밝은 웃음과 함께 오시면 되어요! (예약된 시간정각에 상담진행합니다^^) 오시는길 - ★ 주소 : 경북 시 동*구 만 52 문타워 7층 지도 링크 : https://www.baemin.me/z4ku8Z  같은 건물 1층에 kt 대리점과 텐퍼센트 카페가 있습니다. ★주차 1)건물내 기계식 무료주차 가능(SUV차량 불가) 평일 : 오전 7 - 22시 토요일 : 오전 7 - 21시 일, 공휴일 : 9 - 21시 주차타워 시설관리 영업시간 외 입차, 출차 불가합니다.* 2) 신부제4공영주차장(도보 6분) ★ 주차료는 지원되지 않습니다★ 최초 30분 무료, 이후 10분 마다 200원 https://www.cjlogistics.com/71T0ve 3)신부유료주차장(도보 3분) 30분 43만 원, 이후 추가 15분 1,000원 https://www.baemin.me/tVxJQI 감사합니다 ~ :)",normal,기타정상,True,original
"[모바일초], 청첩장 시간 7/8 (토) 11:00 결혼식에오 세요. https://gourl.kr/yCsBm",phishing,경조사사칭,True,original
형수님 진짜 죄송한데 제가 지금 일본에 와있거든요 근데 패키지 상품을 추가 구입했는데... 제꺼 은행이 공인인증서가 만료가 되어서 이체가 안되는데 죄송한데 이체 좀 부탁드려도 될까요... 하 이게 진짜 민망한데 한국 들어가면 바로 이체키셔 드릴게요.ㅠ 46만 원이요... 입금자명은 제 이름으로 해서 부탁 좀 드립니다...,phishing,지인가족사칭,False,original
[Web발신][네이버pay] 삼성 지펠 냉장고 상품번호:1684317 382원 결제완료 문의:02-830-0614,phishing,금융기관사칭,False,original
[Web발신] [토스] 10월 30일 이용약관이 변경되어 안내 드립니다. https://www.gov.kr/uu6iW5,normal,기타정상,True,original
[Web발신] [건강지키미] 12월 13일 휴면회원전환예정 https://myhm.co.kr/e/QbVmeppH,normal,기타정상,True,original
"[Web발신] [인터파크티켓]  2019 Wanna One Concert［Therefore］관객안내 [공식 응원봉 업데이트 및 좌석입력] - 더욱 더 화려하고 즐거운 공연을 위해, 이번 공연에 가지고 오시는 응원봉의 업데이트와 티켓 좌석번호 입력이 필요합니다. 성공적인 연출을 위해 관객 여러분들의 적극적인 참여 부탁드립니다. - 업데이트 및 좌석입력 관련한 자세한 내용은 아래 링크를 통해 확인 부탁드립니다. https://www.gov.kr/oAeGxd [교통] - 공연장 내 관람객을 위한 별도의 주차공간이 마련되어 있지 않으며, 공연당일 공연장 주변의 교통혼잡이 예상됩니다. 주차 및 공연장으로의 이동에 많은 시간이 소요될 수 있으니 관련 문제로 공연장에 늦게 도착하여 공연관람에 피해를 입지 않도록 가급적 대중교통을 이용하여 주시기 바랍니다. - 부득이하게 주차를 진행해야 할 경우 고척스카이돔 홈페이지에 안내된 인근 공영주차장을 이용하시기 바랍니다. (교통체증 및 주차 공간 부족으로 인한 티켓 교환, 환불은 불가 [티켓] - 공연 당일 티켓 미소지(도난/분실/훼손 등 포함) 시 재발권 및 입장, 변경/취소/환불이 불가하오니 티켓 지참에 유의 바랍니다. - 공연 현장 매표소는 공연 시작 4시간 전~공연 시작 후 30분까지 운영됩니다. - 예매티켓 현장 수령 시 대리수령은 불가하며, 예매자 본인의 신분증 원본과 예매내역서를 반드시 지참해주시기 바랍니다. 그 외 자세한 내용은 아래 링크를 통해 확인 부탁드립니다. https://www.gov.kr/oAeGxd",normal,기타정상,True,original
[Web발신] 마감 임 박 입니다. 구엉 테크에 들어가서 벌써 165-255 처를 결과냈습니다. 현재는 라이브 강의중. 즉시 저희 방에 놀러오세요. 만일 문제가 있을경우 모든 손 실 을 저희가 모든 첵임지겠습니다. 아래 링크 누르시고 즉시 밴드에 입장하시면 내용 전달 드리겠습니다. https://div.bnuy.my/G6fVn,phishing,투자리딩방사기,True,original
추석에 찾아뵈어야 하는데 영상으로라도 인사드립니다. 즐거운 한가위 보내세요! https://div.bnuy.my/9CDla,phishing,경조사사칭,True,real_holdout
"[휴대폰결제]00 10/26 결제금액: 55,000원 결제내역확인 (http://goglep.net)",phishing,금융기관사칭,True,original
[국제발신][새마을금고] 2**5카드 10/20 일시불 298원 결제부결 이상금융거래탐지(1551-7012)으로 신고바랍니다.,phishing,금융기관사칭,False,original
"[국외발신] 결제내역 금액 1,790원 코드번호 48** 승인완료 되었습니다 - 본인구매 아닐경우 050-5173-5275",phishing,금융기관사칭,False,original
"[google] 콘텐츠 이용로 1,536원 충전(**10) 완료 되었습니다. 상담문의 (02 6397 0113). 방금 수신한 문자메시지는 해외에서 발송되었습니다.",phishing,금융기관사칭,False,original
"[Web발신] 안녕하세요 취업비서 인쿠르트의 김00입니다 JYP엔터테인먼트에서 모바일로 음악음반평가, 리얼평가를 통해 새롭게 육성되는 아티스트의 인지도와 음악음반 순위를 끌어올리기 위한 직원을 모집하고 있습니다 아르바이트, 풀타임 모두 가능하며 현재 업무에 지장을 주지 않고 자유롭게 근무시간을 조정하여 30-60분의 여가시간을 이용하여 하루 20-278만 원의 추가 수입을 올릴수 있습니다.(급여는 무조건 당일 지급입니다.) <상담문의> 자세한 내용은 문자 메시지를 통해 전담 담당자에게 문의하세요. : 010-9570-**** 상담 인원수가 많아 전화 소통이 어려우니",phishing,채용부업사기,False,original
설명절 이벤트에 당점되었습니다. 오늘 포인트가 소멸합니다. 꼭 확인해 주세요. ☞(https://gourl.kr/dsnaq,phishing,이벤트당첨사칭,True,real_holdout
"00아~ 마스크하고 손소독제를 싸게 대량으로 살 수 있는데, 내가 지금 돈이 없어서... 지금 알려주는 계좌로 90만원 정도 보내줄 수 있니?",phishing,금융기관사칭,False,original
그야말로 불행 중 다행이네 ㅋㅋ. 농심하면 신라면이 가장 인기 있는데 신라면 가격은 내려 갔으려나?,normal,일상대화,False,original
"[국제발신] 농협BC고객님 11/30 해외쇼핑1,283원 결 제완료 본인사용이 아니신경우 콜센터로 접수바랍니다. (1899-7862)",phishing,금융기관사칭,False,original
[국세청][환급내역안내] 종합소득세 환급대상자입니다. 금액을 확인하시고 수령하세요. (https://t.ly/hwVVr,phishing,정부공공기관사칭,True,original
[국제발신] 귀하의 Apple 계정 에서 원격 로그인 활동이 감지되었습니다! 세부정보: https://div.bnuy.my/Jy5HD,phishing,계정정지본인인증유도,True,original
[알바몬] 제트알바 도착 [Web발신] [알바몬] 딱 맞는 제트알바가 도착했어요! 000님께 딱 맞는 알바가 도착했어요! 제트 지원으로 더 빠르고 간편하게 지원해 보세요. - 공고제목: [분양상담사] 작년 월급 몇배로 받고 싶다면? 지원… - 기업명: 주식회사 일월그룹 - 업직종 : 마케팅·광고·홍보 외 2개 - 근무기간 : 3개월~6개월 - 근무지 : 경기 광주시 - 급여: 월급 500만원 ▶채용정보 확인하 https://www.cjlogistics.com/UdoLf2 ▶추천알바 모두보기 https://www.naver.me/b7KWEA - 해당 메시지는 회원님이 요청하신 조건에 맞는 채용공고가 있을 경우 발송됩니다. - [알바몬앱 > 마이페이지 > 알림설정]에서 제트알바 알림을 해제할 수 있습니다.,normal,기타정상,True,original
[Web발신][처리] 귀하의 경범되 위반통지 1건 - 3회 미납시 형사처벌 안내: https://reurl.cc/DNHFv,phishing,정부공공기관사칭,True,original
[국외발신][구매완료] 코드번호 1782 KRW 520원 구매등록완료 본인구매 아닐경우 050-5284-****,phishing,중고거래사기,False,original
[Web발신] 2024/07/18 층간소음행위 1건 신고되었습니다 - 이의제기 관할경차서 방문 내역: t.ly.Vd65n,phishing,정부공공기관사칭,True,original
설명절 이벤트에 당점되었습니다. 오늘 포인트가 소멸합니다. 꼭 확인해 주세요. ☞(https://gourl.kr/FcsMm,phishing,이벤트당첨사칭,True,real_holdout
"[Web발신] [객체지향언어2]3차 : ""금"" WebEx 신청 https://www.nhis.or.kr/aLMnOJ",normal,기타정상,True,original
