text,label,type,has_url,source,review_status,reviewer,review_note
[CJ대한통운] 물량 증가로 배송이 하루 지연될 수 있습니다. 양해 부탁드립니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[홈픽] 오늘의 배송 목록에 포함되었습니다. 운동화 상품 배송 예정입니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[쿠팡물류] 부재중 방문했습니다. 재배송 요청은 앱에서 가능합니다. 문의: 1588-8080,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[쿠팡물류] 경비실에 보관했습니다. 수령 시 신분 확인 부탁드립니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[홈픽] 반품 접수 안내 - 픽업 예정일: 12/15,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[로젠택배] 담당 배송기사가 변경되었습니다. 배송 조회는 앱에서 가능합니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[로젠택배] 배송지 변경이 완료되었습니다. 변경된 주소로 배송됩니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[경동택배] 연휴 기간 배송 지연 안내 - 평소보다 1~2일 늦어질 수 있습니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[CJ대한통운] 배송지 변경이 완료되었습니다. 변경된 주소로 배송됩니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[CJ대한통운] 오늘 배송 예정입니다. 배송 시간: 18시~20시,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[우체국택배] 상품을 정상적으로 수령하셨나요? 못 받으셨다면 고객센터로 연락주세요.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[롯데택배] 배송 완료 안내 - 겨울 이불 문 앞에 놓아드렸습니다.,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
[경동택배] 반품 접수 안내 - 픽업 예정일: 10/15,normal,정상택배배송안내,False,synthetic_normal_v3,APPROVED,Gibeom,"정상카드결제알림/정상포인트소멸알림/정상택배배송안내 3개 유형 학습-판정셋 분포 갭 보강(#102 2차). 어색한 문장·중복 표현·비현실적 금액 등 1차 검토에서 지적된 문제 전부 수정 완료, 성능 실험(v9)으로 타겟 유형 오탐 감소 확인 후 승인."
